id,email,phone,reviews,weibo,offline_government_id,google,facebook,selfie,work_email
1044771,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176058,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1053219,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134176,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1160920,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1128310,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1161701,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1059103,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1183504,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1149154,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1130283,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1047993,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1076088,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1135394,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1106757,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1112678,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1133772,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010608,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1000483,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1131300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116080,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1194669,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1052119,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1105046,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130316,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1036398,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173444,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1163388,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1201621,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1042642,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1201160,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1171039,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1047974,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1017313,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1061396,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104953,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1022457,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041542,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1189514,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1059962,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1093073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1187340,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1048780,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1031708,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1074106,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1121905,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1046020,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1115427,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1166130,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174089,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1201823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084538,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1025027,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1086441,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1182463,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1090532,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1149037,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1001737,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1184289,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1044806,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1125338,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1115993,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1076609,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1201034,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1063998,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1055599,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1057074,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1100620,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1076068,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1174527,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1186083,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1036359,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1169343,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1120604,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1051589,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1141549,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1095988,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1105514,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1043812,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1115853,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1186684,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1119327,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1165798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034933,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1087327,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1016821,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1187545,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1032425,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1020160,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002236,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183385,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1073448,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1024886,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1149341,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1065753,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1053300,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1090040,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070408,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1152095,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1101842,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1089906,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1107972,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1066847,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1040862,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1043601,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1048871,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1058491,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053098,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1019630,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1147940,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1192237,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1065702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167431,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1181641,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177020,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1045773,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1047122,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1114048,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1092509,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1061488,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1069433,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1165118,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1168210,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1184416,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1119029,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1102739,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1010627,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1038223,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1180293,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1188870,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1143785,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1159273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114722,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099630,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1168899,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1117799,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1102300,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1075468,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1014979,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1149324,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1149246,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094401,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1060642,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040236,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1180555,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1020928,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1117717,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1116292,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1126815,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1149208,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1113857,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1163448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115848,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1150334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086479,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062454,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1042473,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1003084,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1022923,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1042494,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1177520,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1066811,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1186379,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1062219,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1054314,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1075431,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1189361,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1077572,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1075848,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1041184,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167458,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1089213,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1113833,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1161650,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1116526,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1011899,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1081177,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1078828,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1061374,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1181608,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1190949,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1106991,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1095549,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1067097,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1175943,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045691,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1014392,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1133712,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1007096,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1139974,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103496,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
