id,email,phone,reviews,weibo,offline_government_id,google,facebook,selfie,work_email
1096914,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1070785,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1117017,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1081832,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1143952,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1093403,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1056897,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1031540,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1097602,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043647,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1017106,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1002087,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1008670,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1046078,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1102815,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1178874,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1012309,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1119191,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1094814,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1084836,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1090022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189939,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1135785,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1094408,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1155464,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1038276,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1051233,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1015117,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1200964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050010,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1001897,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1107586,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1020512,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1109967,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049343,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1039090,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1112694,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1144203,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1107302,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1016305,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1037124,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1086118,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1129731,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1124736,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1070903,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1062200,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1182620,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1011605,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134123,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1137133,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1177126,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1022818,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1059006,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1196783,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1034683,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1145159,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1108311,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020735,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1013317,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1199745,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1193464,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1081186,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1109910,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1094209,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1144763,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1154984,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1087341,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1161884,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1017750,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1074323,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1085449,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1083797,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1180922,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1188045,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1004700,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1027479,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1123458,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1154824,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1174719,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1007720,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1025165,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1108259,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1033633,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1190296,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1114031,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1110296,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1180126,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1018328,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1029912,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1006744,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1145832,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1127365,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1193960,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165646,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1152948,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035804,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1160139,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1094225,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1062681,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1125443,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1095007,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1156267,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1198309,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1134552,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1138411,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1073416,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1099526,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1115662,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1122788,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1153182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1162900,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1082012,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1170020,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1045686,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1142979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1071982,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1048153,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1169612,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1001586,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1023184,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1059576,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1001905,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1185868,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1029442,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1183309,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1165483,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1047229,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1156174,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1193474,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1143913,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137612,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1150797,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1168014,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1125452,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1162082,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1138722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131063,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1131190,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1168695,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1060384,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1190244,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1048092,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1003593,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1081829,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1075089,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1007551,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1159921,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1112085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134590,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1158040,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1022622,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1011687,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1165680,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1118312,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1072282,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1111495,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1135591,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1030895,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1134815,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1074654,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1200976,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1156955,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1009641,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1012437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035078,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1149138,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1035873,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104950,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099257,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1088873,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1146880,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1020810,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1095948,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1155939,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1102761,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182065,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1081519,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1174859,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1092760,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1116443,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1057658,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1057971,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081630,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1016512,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1051638,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1111356,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1089955,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1059307,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1122655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095990,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1132495,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1184162,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1183995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1046466,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1155069,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1118546,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1068421,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1010260,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1051200,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1031909,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1128717,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002216,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1114418,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1021124,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1129208,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1015968,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1196505,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1189530,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1065423,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1059227,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1089732,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1126390,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1020138,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007490,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1130972,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1086044,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1115171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010842,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1030810,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1067599,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1107134,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1033171,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1149787,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1119247,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1198732,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1080952,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1136173,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1166912,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1143254,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1158395,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1082466,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
